IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y
106003346,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,19:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.388007401911,37.7871027247862
100002807,DRUG/NARCOTIC,POSSESSION OF COCAINE,Friday,01/01/2010,19:00,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.433110552588,37.7268517021347
100002807,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Friday,01/01/2010,19:00,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.433110552588,37.7268517021347
100002738,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,19:00,BAYVIEW,PSYCHOPATHIC CASE,200 Block of WILLIAMS AV,-122.397408700897,37.7299085070201
100003231,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,19:15,SOUTHERN,NONE,STEVENSON ST / 8TH ST,-122.405238699988,37.7852653024967
100003833,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,19:30,INGLESIDE,NONE,100 Block of BEMIS ST,-122.430538321715,37.7370045505272
100003720,MISSING PERSON,MISSING ADULT,Friday,01/01/2010,19:30,TARAVAL,NONE,4300 Block of KIRKHAM ST,-122.507136824699,37.7583887877986
100003720,MISSING PERSON,FOUND PERSON,Friday,01/01/2010,19:30,TARAVAL,NONE,4300 Block of KIRKHAM ST,-122.507136824699,37.7583887877986
100002829,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,01/01/2010,19:50,SOUTHERN,"ARREST, BOOKED",900 Block of HOWARD ST,-122.406451078179,37.7803485981595
100002829,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01/01/2010,19:50,SOUTHERN,"ARREST, BOOKED",900 Block of HOWARD ST,-122.406451078179,37.7803485981595
100108530,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,01/01/2010,20:00,NORTHERN,NONE,1100 Block of ELLIS ST,-122.42435185094,37.7834251795659
100007487,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,20:00,CENTRAL,NONE,400 Block of BROADWAY ST,-122.405406799036,37.7980607506543
100002857,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Friday,01/01/2010,20:15,BAYVIEW,NONE,300 Block of CHANNEL ST,-122.39415324742,37.7728513639475
100003855,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,20:15,TENDERLOIN,NONE,EDDY ST / TAYLOR ST,-122.410955248906,37.7841399509891
100002841,WARRANTS,WARRANT ARREST,Friday,01/01/2010,20:16,MISSION,"ARREST, BOOKED",2700 Block of 24TH ST,-122.407507306768,37.7530039994155
106000706,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,20:25,CENTRAL,NONE,300 Block of BATTERY ST,-122.400108444834,37.7945998927577
100014846,ASSAULT,BATTERY,Friday,01/01/2010,20:30,BAYVIEW,NONE,0 Block of REUEL CT,-122.383557530683,37.7367107446229
100008457,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Friday,01/01/2010,20:30,RICHMOND,NONE,500 Block of 19TH AV,-122.469327549107,37.7770935551417
100003037,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,01/01/2010,20:30,MISSION,NONE,4000 Block of 18TH ST,-122.434241488037,37.7609009902989
106001419,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,20:30,RICHMOND,NONE,22ND AV / GEARY BL,-122.481516526312,37.7802227066665
100002879,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,01/01/2010,20:35,NORTHERN,"ARREST, BOOKED",LARKIN ST / TURK ST,-122.417340533228,37.7823798970774
100002904,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/01/2010,20:40,SOUTHERN,NONE,1700 Block of MARKET ST,-122.422774020941,37.7723368260996
100002904,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,20:40,SOUTHERN,NONE,1700 Block of MARKET ST,-122.422774020941,37.7723368260996
100002885,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,20:57,BAYVIEW,"ARREST, CITED",1200 Block of HOLLISTER AV,-122.394934633078,37.7212776090471
100026437,ASSAULT,BATTERY,Friday,01/01/2010,21:00,TARAVAL,NONE,500 Block of RAMSELL ST,-122.466310506225,37.720888683382
100337892,OTHER OFFENSES,HARASSING PHONE CALLS,Friday,01/01/2010,21:00,MISSION,NONE,300 Block of JERSEY ST,-122.433012912812,37.7505890805675
100004104,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,21:00,BAYVIEW,NONE,0 Block of NORTHRIDGE RD,-122.376742151068,37.730892818744
100003140,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,21:14,RICHMOND,JUVENILE BOOKED,CALIFORNIA ST / DIVISADERO ST,-122.440442684037,37.7880671350731
100003140,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Friday,01/01/2010,21:14,RICHMOND,JUVENILE BOOKED,CALIFORNIA ST / DIVISADERO ST,-122.440442684037,37.7880671350731
100000453,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Friday,01/01/2010,21:21,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.415885065788,37.783516056445
100000453,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Friday,01/01/2010,21:21,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.415885065788,37.783516056445
100000453,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,01/01/2010,21:21,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.415885065788,37.783516056445
100000453,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,01/01/2010,21:21,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.415885065788,37.783516056445
100000453,OTHER OFFENSES,PROBATION VIOLATION,Friday,01/01/2010,21:21,TENDERLOIN,"ARREST, BOOKED",EDDY ST / HYDE ST,-122.415885065788,37.783516056445
100003372,WEAPON LAWS,LOITERING WHILE CARRYING CONCEALED WEAPON,Friday,01/01/2010,21:22,NORTHERN,NONE,1000 Block of POST ST,-122.41879721422,37.7870044772964
100002926,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,21:29,MISSION,"ARREST, CITED",1000 Block of POTRERO AV,-122.406526627749,37.7545864137027
100018406,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,21:30,NORTHERN,NONE,GOLDEN GATE AV / VANNESS AV,-122.420439512717,37.781030846208
100018406,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/01/2010,21:30,NORTHERN,NONE,GOLDEN GATE AV / VANNESS AV,-122.420439512717,37.781030846208
100002948,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Friday,01/01/2010,21:35,CENTRAL,NONE,CLAY ST / FRONT ST,-122.399154429147,37.7951616423233
100004386,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,01/01/2010,21:37,TENDERLOIN,NONE,300 Block of MASON ST,-122.409742988877,37.7866994231258
100002998,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,01/01/2010,21:40,INGLESIDE,NONE,100 Block of CAMBRIDGE ST,-122.419327453725,37.7311569861192
100002998,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,01/01/2010,21:40,INGLESIDE,NONE,100 Block of CAMBRIDGE ST,-122.419327453725,37.7311569861192
106001594,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,21:40,MISSION,NONE,1900 Block of HARRISON ST,-122.413278410358,37.7667842050937
100002982,WARRANTS,WARRANT ARREST,Friday,01/01/2010,21:55,SOUTHERN,"ARREST, BOOKED",0 Block of 4TH ST,-122.404866350443,37.7850112938418
106001099,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,22:00,TARAVAL,NONE,2400 Block of GREAT HY,-122.506687965421,37.7413036043011
100003071,BRIBERY,BRIBERY OF WITNESSES,Friday,01/01/2010,22:00,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400628855761,37.7851986640869
100003071,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Friday,01/01/2010,22:00,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400628855761,37.7851986640869
100005061,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,22:00,SOUTHERN,NONE,0 Block of 6TH ST,-122.409411314242,37.781575626809
100002976,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,22:15,MISSION,"ARREST, CITED",18TH ST / CHURCH ST,-122.428355366652,37.7612577113711
100003043,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01/01/2010,22:20,SOUTHERN,NONE,900 Block of FOLSOM ST,-122.403745202069,37.779938361249
100005992,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,22:30,TARAVAL,NONE,1200 Block of 31ST AV,-122.49000585994,37.763920014038
106001027,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,22:30,SOUTHERN,NONE,HARRISON ST / 11TH ST,-122.41248326348,37.7706305911072
100004126,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/01/2010,22:30,BAYVIEW,UNFOUNDED,1600 Block of PALOU AV,-122.391617748637,37.7344220272553
100003106,NON-CRIMINAL,AIDED CASE,Friday,01/01/2010,22:30,NORTHERN,NONE,2000 Block of POLK ST,-122.421635416161,37.7954825908009
100003065,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,22:31,BAYVIEW,"ARREST, CITED",BAY SHORE BL / SUNNYDALE AV,-122.405109485404,37.7088563077077
100003059,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01/01/2010,22:32,BAYVIEW,NONE,2100 Block of 26TH ST,-122.400629675302,37.7506706776109
100003087,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,01/01/2010,22:48,BAYVIEW,NONE,1900 Block of 25TH ST,-122.397528842917,37.7522168383729
106000875,LARCENY/THEFT,PETTY THEFT AUTO STRIP,Friday,01/01/2010,23:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.404672617508,37.7842077922205
100001439,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/01/2010,23:00,TARAVAL,NONE,ORTEGA ST / 21ST AV,-122.489193234476,37.7518052039968
100003811,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,23:00,NORTHERN,NONE,1300 Block of GREEN ST,-122.421512132448,37.7979388973276
106003324,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,23:00,SOUTHERN,NONE,100 Block of 4TH ST,-122.404232173868,37.7844961027056
100003178,ASSAULT,BATTERY,Friday,01/01/2010,23:05,RICHMOND,NONE,700 Block of LA PLAYA ST,-122.510071422552,37.7743598666923
100003178,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01/01/2010,23:05,RICHMOND,NONE,700 Block of LA PLAYA ST,-122.510071422552,37.7743598666923
100003297,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,01/01/2010,23:19,RICHMOND,NONE,5300 Block of GEARY BL,-122.476187027936,37.7805074311387
100004370,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,01/01/2010,23:30,NORTHERN,NONE,2400 Block of SACRAMENTO ST,-122.433218217013,37.7899048019197
106001607,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/01/2010,23:30,MISSION,NONE,16TH ST / UTAH ST,-122.406553700757,37.7658426354711
106001209,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/01/2010,23:30,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.411279189969,37.771578576534
100003300,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,23:36,SOUTHERN,"ARREST, CITED",MISSION ST / 7TH ST,-122.410939205552,37.7792122590382
100003281,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Friday,01/01/2010,23:40,NORTHERN,NONE,900 Block of GEARY ST,-122.418240046102,37.7860480047047
100003269,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01/01/2010,23:45,CENTRAL,NONE,STOCKTON ST / BROADWAY ST,-122.408622974321,37.7976265594905
106000671,NON-CRIMINAL,LOST PROPERTY,Friday,01/01/2010,23:55,CENTRAL,NONE,STOCKTON ST / SUTTER ST,-122.406958660602,37.7894347630337
100003275,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01/01/2010,23:56,CENTRAL,"ARREST, CITED",COLUMBUS AV / MASON ST,-122.412911739492,37.8021828448386
100011080,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/02/2010,00:01,SOUTHERN,NONE,1000 Block of MISSION ST,-122.409171543627,37.7806541998419
100011080,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,01/02/2010,00:01,SOUTHERN,NONE,1000 Block of MISSION ST,-122.409171543627,37.7806541998419
106000762,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/02/2010,00:01,INGLESIDE,NONE,100 Block of BLYTHDALE AV,-122.420192121074,37.7108819270739
100003491,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Saturday,01/02/2010,00:05,SOUTHERN,"ARREST, BOOKED",200 Block of 2ND ST,-122.396685282368,37.7855729396872
100003491,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,01/02/2010,00:05,SOUTHERN,"ARREST, BOOKED",200 Block of 2ND ST,-122.396685282368,37.7855729396872
106003813,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Saturday,01/02/2010,00:05,PARK,NONE,1400 Block of PAGE ST,-122.445148999755,37.7712247259616
100010402,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Saturday,01/02/2010,00:10,CENTRAL,NONE,JACKSON ST / BATTERY ST,-122.400684265178,37.796776889251
100003338,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,01/02/2010,00:10,BAYVIEW,NONE,1500 Block of DAVIDSON AV,-122.389765655501,37.7447165170085
100011212,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,01/02/2010,00:30,SOUTHERN,NONE,0 Block of STILLMAN ST,-122.396198648844,37.7820482418786
106001469,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/02/2010,00:30,CENTRAL,NONE,400 Block of MASON ST,-122.409851224319,37.7872357017072
100011212,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,01/02/2010,00:30,SOUTHERN,NONE,0 Block of STILLMAN ST,-122.396198648844,37.7820482418786
100003366,OTHER OFFENSES,PAROLE VIOLATION,Saturday,01/02/2010,00:46,CENTRAL,"ARREST, BOOKED",400 Block of BEACH ST,-122.417168421235,37.8070510565268
100003366,FRAUD,DEFRAUDING AN INNKEEPER,Saturday,01/02/2010,00:46,CENTRAL,"ARREST, BOOKED",400 Block of BEACH ST,-122.417168421235,37.8070510565268
106001061,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,01:00,SOUTHERN,NONE,800 Block of 7TH ST,-122.400222455188,37.7705169225452
106007081,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,01/02/2010,01:00,BAYVIEW,NONE,INDIANA ST / 19TH ST,-122.391538864679,37.7615960994902
106018721,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,01/02/2010,01:00,CENTRAL,NONE,300 Block of BROADWAY ST,-122.403090876557,37.7983555345059
100004041,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,01:11,BAYVIEW,"ARREST, CITED",SAN BRUNO AV / BURROWS ST,-122.404099929802,37.7288373396723
100003407,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,01:22,SOUTHERN,"ARREST, CITED",BRYANT ST / 4TH ST,-122.398063445395,37.7795658460589
100003463,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/02/2010,01:29,NORTHERN,"ARREST, BOOKED",1700 Block of SACRAMENTO ST,-122.421753024074,37.7912732886823
100003429,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/02/2010,01:53,SOUTHERN,NONE,600 Block of NATOMA ST,-122.410803306143,37.7775776177091
100003786,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/02/2010,02:00,BAYVIEW,"ARREST, BOOKED",25TH ST / DAKOTA ST,-122.394588601096,37.7524273767588
100003441,ASSAULT,BATTERY OF A POLICE OFFICER,Saturday,01/02/2010,02:00,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.412601261914,37.7838976374337
106002122,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,01/02/2010,02:00,TARAVAL,NONE,43RD AV / JUDAH ST,-122.502710973749,37.76056436263
100003786,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,01/02/2010,02:00,BAYVIEW,"ARREST, BOOKED",25TH ST / DAKOTA ST,-122.394588601096,37.7524273767588
100003441,OTHER OFFENSES,RESISTING ARREST,Saturday,01/02/2010,02:00,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.412601261914,37.7838976374337
100003441,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,01/02/2010,02:00,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.412601261914,37.7838976374337
100003532,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/02/2010,02:00,SOUTHERN,"ARREST, BOOKED",0 Block of SHERMAN ST,-122.406471075467,37.7771185630845
100003532,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/02/2010,02:00,SOUTHERN,"ARREST, BOOKED",0 Block of SHERMAN ST,-122.406471075467,37.7771185630845
100003510,WEAPON LAWS,POSS OF LOADED FIREARM,Saturday,01/02/2010,02:25,MISSION,"ARREST, BOOKED",2200 Block of MARKET ST,-122.43153432549,37.7655018544049
100003457,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/02/2010,02:35,TENDERLOIN,"ARREST, BOOKED",500 Block of ELLIS ST,-122.414445022604,37.7846900326487
100003576,MISSING PERSON,MISSING ADULT,Saturday,01/02/2010,02:50,SOUTHERN,NONE,0 Block of MOSS ST,-122.407867537061,37.77768641276
100003485,ASSAULT,BATTERY,Saturday,01/02/2010,02:54,TENDERLOIN,PSYCHOPATHIC CASE,100 Block of TURK ST,-122.41119122431,37.7831943346073
100003485,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,02:54,TENDERLOIN,PSYCHOPATHIC CASE,100 Block of TURK ST,-122.41119122431,37.7831943346073
106000740,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,03:00,RICHMOND,NONE,600 Block of 32ND AV,-122.481173227442,37.7748286274772
100003479,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,03:00,BAYVIEW,"ARREST, CITED",1800 Block of PALOU AV,-122.395606851026,37.7366813121473
100003526,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Saturday,01/02/2010,03:30,INGLESIDE,NONE,700 Block of PORTOLA DR,-122.45373208209,37.7441782647976
100010151,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,01/02/2010,03:33,CENTRAL,NONE,400 Block of DAVIS CT,-122.398241000261,37.7968253261025
106001823,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,04:00,CENTRAL,NONE,WASHINGTON ST / LEAVENWORTH ST,-122.416294726566,37.7938927078606
106001908,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,04:00,BAYVIEW,NONE,1400 Block of 16TH ST,-122.400774671575,37.766080415294
100003560,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/02/2010,04:04,MISSION,NONE,SHOTWELL ST / 21ST ST,-122.415629332446,37.7572322279437
100003548,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/02/2010,04:10,NORTHERN,NONE,2600 Block of LOMBARD ST,-122.444325184018,37.7987541028328
100003582,ASSAULT,BATTERY,Saturday,01/02/2010,04:52,SOUTHERN,"ARREST, BOOKED",200 Block of 7TH ST,-122.408785793463,37.7774474949284
100003601,BURGLARY,SAFE BURGLARY OF A WAREHOUSE,Saturday,01/02/2010,05:00,BAYVIEW,NONE,1400 Block of DONNER AV,-122.390672339133,37.7225450336194
100003598,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,05:31,CENTRAL,NONE,JACKSON ST / POWELL ST,-122.409900589034,37.7956171186917
100003623,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,06:25,BAYVIEW,NONE,0 Block of DUKES CT,-122.386434580613,37.7368621394573
100003639,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/02/2010,06:30,TENDERLOIN,NONE,200 Block of TAYLOR ST,-122.411025615146,37.7842782158974
100003667,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/02/2010,06:30,SOUTHERN,NONE,6TH ST / STEVENSON ST,-122.409696355558,37.7817540589008
100055044,MISSING PERSON,MISSING ADULT,Saturday,01/02/2010,07:00,NORTHERN,LOCATED,2200 Block of VANNESS AV,-122.423378685419,37.7962591462186
100007039,ASSAULT,BATTERY,Saturday,01/02/2010,07:10,BAYVIEW,NONE,DAKOTA ST / 25TH ST,-122.394588601096,37.7524273767588
100003708,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Saturday,01/02/2010,07:10,MISSION,"ARREST, CITED",ALABAMA ST / 17TH ST,-122.412296739398,37.7641921009628
100003708,PROSTITUTION,ENGAGING IN LEWD CONDUCT - PROSTITUTION RELATED,Saturday,01/02/2010,07:10,MISSION,"ARREST, CITED",ALABAMA ST / 17TH ST,-122.412296739398,37.7641921009628
100003714,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/02/2010,07:30,CENTRAL,"ARREST, CITED",BATTERY ST / BROADWAY ST,-122.401055856585,37.7985811021138
100003736,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,01/02/2010,07:50,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.410396775673,37.7810533690833
100003736,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/02/2010,07:50,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.410396775673,37.7810533690833
100003736,WARRANTS,WARRANT ARREST,Saturday,01/02/2010,07:50,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.410396775673,37.7810533690833
100003742,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,01/02/2010,07:57,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.412899785647,37.7848171918622
100014476,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/02/2010,09:00,SOUTHERN,NONE,7TH ST / BRANNAN ST,-122.403208907607,37.7730496400597
100003902,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Saturday,01/02/2010,09:00,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.465838183623,37.7724965522563
106009510,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,09:00,CENTRAL,NONE,THE EMBARCADERONORTH ST / BROADWAY ST,-122.397391852808,37.7990658806759
100003877,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/02/2010,09:13,MISSION,"ARREST, BOOKED",MISSION ST / 16TH ST,-122.419671780296,37.7650501214965
100104685,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,01/02/2010,09:15,SOUTHERN,NONE,1000 Block of MARKET ST,-122.412362053695,37.7805522777444
106001889,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/02/2010,09:30,BAYVIEW,NONE,300 Block of RHODEISLAND ST,-122.402458579559,37.7651259780252
100003924,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,01/02/2010,09:50,TENDERLOIN,"ARREST, CITED",100 Block of TAYLOR ST,-122.410844402959,37.7838019082151
100003930,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,01/02/2010,09:52,PARK,"ARREST, CITED",BUENAVISTAWEST AV / HAIGHT ST,-122.443311949602,37.7704697548836
100003930,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/02/2010,09:52,PARK,"ARREST, CITED",BUENAVISTAWEST AV / HAIGHT ST,-122.443311949602,37.7704697548836
100003980,ASSAULT,BATTERY,Saturday,01/02/2010,10:00,CENTRAL,NONE,400 Block of SANSOME ST,-122.401372592829,37.7940416589682
100004013,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,01/02/2010,10:00,SOUTHERN,NONE,100 Block of 6TH ST,-122.40809742086,37.7805299878566
100010703,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,01/02/2010,10:00,RICHMOND,NONE,3500 Block of SACRAMENTO ST,-122.451461352855,37.787579865258
100055204,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,01/02/2010,10:00,NORTHERN,NONE,2000 Block of POLK ST,-122.421635416161,37.7954825908009
100004314,OTHER OFFENSES,BEYOND PARENTAL CONTROL,Saturday,01/02/2010,10:00,MISSION,NONE,3100 Block of CESAR CHAVEZ ST,-122.41195006711,37.7483226488566
100004314,NON-CRIMINAL,AIDED CASE,Saturday,01/02/2010,10:00,MISSION,NONE,3100 Block of CESAR CHAVEZ ST,-122.41195006711,37.7483226488566
100010866,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,01/02/2010,10:00,CENTRAL,NONE,500 Block of BATTERY ST,-122.400546518667,37.7963410430461
106001312,NON-CRIMINAL,LOST PROPERTY,Saturday,01/02/2010,10:00,NORTHERN,NONE,JEFFERSON ST / BAKER ST,-122.44709993644,37.8042164176483
100017470,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,01/02/2010,10:00,RICHMOND,NONE,500 Block of 6TH AV,-122.496478228084,37.7795224031699
100007283,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/02/2010,10:00,CENTRAL,NONE,GEARY ST / POWELL ST,-122.408231026261,37.7873594949856
100004693,ASSAULT,BATTERY,Saturday,01/02/2010,14:45,TENDERLOIN,NONE,600 Block of OFARRELL ST,-122.415195153387,37.7854762876094
